id,ACTION
9749,12.459460
9750,10.244047
9751,6.867931
9752,13.201822
9753,11.645506
9754,7.692786
9755,8.578585
9756,18.265638
9757,11.651899
9758,22.838860
9759,12.147487
9760,7.384355
9761,11.497137
9762,7.987398
9763,15.251670
9764,5.170001
9765,8.303059
9766,11.928846
9767,2.644765
9768,-0.833113
9769,9.118977
9770,12.385731
9771,12.533389
9772,9.738783
9773,12.815334
9774,11.180414
9775,10.888982
9776,8.479398
9777,9.635953
9778,15.939563
9779,9.212335
9780,5.142861
9781,11.486414
9782,11.724836
9783,5.733527
9784,9.226474
9785,7.221453
9786,5.311172
9787,11.950391
9788,9.022692
9789,14.490710
9790,8.915453
9791,8.703363
9792,13.445548
9793,8.959610
9794,12.180474
9795,4.558438
9796,10.877487
9797,10.138062
9798,9.016037
9799,6.261245
9800,7.651174
9801,11.215903
9802,6.076247
9803,11.630616
9804,6.007879
9805,17.447398
9806,18.841618
9807,11.837233
9808,16.093298
9809,9.664139
9810,8.721795
9811,10.901438
9812,5.518437
9813,-2.883779
9814,9.616078
9815,13.198948
9816,12.685391
9817,4.681662
9818,8.738593
9819,9.628278
9820,6.559892
9821,11.760793
9822,6.901607
9823,10.517492
9824,13.016174
9825,8.004320
9826,8.699771
9827,12.893422
9828,5.621427
9829,6.923691
9830,12.412569
9831,5.279592
9832,7.267187
9833,7.141024
9834,7.143788
9835,2.293933
9836,9.815931
9837,12.166964
9838,7.761962
9839,12.530567
9840,9.154551
9841,17.748595
9842,2.004460
9843,15.625150
9844,13.243280
9845,8.288126
9846,10.562942
9847,10.368588
9848,13.212020
9849,15.910680
9850,8.761201
9851,11.822541
9852,14.694453
9853,9.609281
9854,14.020009
9855,15.837502
9856,3.798171
9857,1.901983
9858,9.939101
9859,9.190266
9860,-4.384179
9861,12.130123
9862,9.869056
9863,7.361903
9864,13.832986
9865,7.955433
9866,4.479642
9867,11.384138
9868,12.775764
9869,6.360109
9870,13.784970
9871,9.042849
9872,6.600947
9873,13.236826
9874,17.539864
9875,13.635564
9876,12.356146
9877,10.941836
9878,9.241592
9879,10.456754
9880,7.682779
9881,12.079208
9882,17.533576
9883,9.888936
9884,7.903205
9885,7.405586
9886,12.280104
9887,10.234698
9888,4.070898
9889,9.432501
9890,10.375632
9891,9.407052
9892,10.805022
9893,6.976683
9894,11.225797
9895,12.577092
9896,10.151379
9897,20.002393
9898,6.343043
9899,4.936673
9900,9.642803
9901,10.853070
9902,8.606525
9903,10.363133
9904,12.864227
9905,4.576423
9906,15.049387
9907,11.843608
9908,8.885719
9909,13.278802
9910,8.749932
9911,9.443358
9912,6.413641
9913,10.452468
9914,8.100914
9915,10.938660
9916,12.859987
9917,10.343315
9918,8.250327
9919,9.456155
9920,9.909982
9921,10.573182
9922,9.559107
9923,9.785774
9924,10.648743
9925,15.281525
9926,10.388374
9927,9.556026
9928,13.148016
9929,8.304657
9930,15.230317
9931,12.209794
9932,1.527658
9933,11.810779
9934,8.790230
9935,11.448727
9936,6.973528
9937,10.616765
9938,9.285778
9939,8.700414
9940,8.878737
9941,11.597980
9942,11.823387
9943,8.240622
9944,9.850661
9945,12.917805
9946,8.031038
9947,7.371799
9948,4.111191
9949,20.645355
9950,8.153566
9951,22.203693
9952,10.187052
9953,3.818145
9954,1.037907
9955,10.110658
9956,6.907780
9957,11.461751
9958,8.450432
9959,8.316653
9960,10.956485
9961,11.893540
9962,9.937520
9963,11.142878
9964,6.414680
9965,11.550008
9966,12.517885
9967,7.757471
9968,12.156558
9969,6.637890
9970,6.729441
9971,7.567113
9972,9.676343
9973,13.197225
9974,8.842114
9975,4.074839
9976,11.032212
9977,8.448630
9978,8.454636
9979,7.221115
9980,8.457712
9981,7.693495
9982,17.749963
9983,8.623783
9984,17.244088
9985,9.531848
9986,11.371515
9987,2.586310
9988,12.673181
9989,17.524557
9990,10.031668
9991,12.051872
9992,7.952463
9993,8.489881
9994,10.939015
9995,10.777495
9996,1.153700
9997,9.869926
9998,13.746565
9999,7.610638
10000,5.006393
10001,7.646789
10002,13.442773
10003,3.489060
10004,16.294137
10005,7.640358
10006,7.404396
10007,5.557863
10008,11.568712
10009,9.361076
10010,5.258201
10011,0.162016
10012,6.336276
10013,6.605762
10014,8.799673
10015,12.291254
10016,6.464929
10017,11.063865
10018,15.238436
10019,7.883968
10020,6.844114
10021,11.442805
10022,8.125913
10023,11.047160
10024,9.958693
10025,9.021053
10026,9.411086
10027,10.879128
10028,12.091956
10029,10.514063
10030,13.985240
10031,12.708272
10032,10.453003
10033,6.235885
10034,8.453288
10035,15.351177
10036,5.846713
10037,12.654196
10038,1.693507
10039,13.283651
10040,11.719221
10041,-2.490770
10042,8.350039
10043,6.773607
10044,14.582977
10045,4.906225
10046,10.598083
10047,6.447516
10048,11.211796
10049,11.608201
10050,12.354606
10051,8.859053
10052,10.252558
10053,10.214628
10054,11.648689
10055,11.322684
10056,8.379727
10057,9.659246
10058,4.293788
10059,8.232182
10060,14.109394
10061,11.555227
10062,7.847743
10063,9.546553
10064,7.854085
10065,3.097003
10066,10.267642
10067,10.166473
10068,8.402746
10069,7.907300
10070,8.354520
10071,7.900366
10072,8.965701
10073,7.386314
10074,10.901288
10075,10.398209
10076,10.350027
10077,9.916576
10078,11.675437
10079,-3.976334
10080,11.924264
10081,11.322648
10082,16.209187
10083,10.530016
10084,13.561036
10085,14.128440
10086,12.979523
10087,13.227358
10088,10.019831
10089,9.661899
10090,16.263260
10091,5.846515
10092,8.643512
10093,7.698032
10094,12.629564
10095,11.035726
10096,11.234211
10097,7.284408
10098,9.994546
10099,8.963828
10100,6.624097
10101,11.815580
10102,15.765976
10103,15.258433
10104,9.572958
10105,9.872238
10106,5.360818
10107,10.939639
10108,8.165845
10109,4.642035
10110,7.654019
10111,7.234194
10112,14.571106
10113,7.480523
10114,10.596259
10115,6.110451
10116,9.087115
10117,-5.567629
10118,4.565831
10119,5.330045
10120,12.551349
10121,10.060685
10122,9.514022
10123,8.015143
10124,5.103680
10125,11.150364
10126,6.936020
10127,9.279172
10128,11.131299
10129,6.846475
10130,7.005643
10131,8.897278
10132,12.974225
10133,9.690606
10134,6.919815
10135,3.653876
10136,7.041923
10137,10.120966
10138,7.433304
10139,13.195126
10140,6.478114
10141,2.551537
10142,15.075691
10143,12.447114
10144,12.613314
10145,9.961843
10146,9.554272
10147,6.444825
10148,9.687439
10149,9.473211
10150,6.064841
10151,8.494393
10152,16.096008
10153,13.001586
10154,13.843589
10155,9.481910
10156,10.323668
10157,10.181916
10158,9.371109
10159,9.813346
10160,7.472378
10161,10.555924
10162,6.356147
10163,11.378866
10164,10.641679
10165,6.953749
10166,13.985315
10167,15.921559
10168,4.279587
10169,9.781664
10170,11.298543
10171,9.666644
10172,9.458927
10173,5.953637
10174,7.355335
10175,12.962122
10176,8.428689
10177,7.068843
10178,10.617566
10179,12.037861
10180,6.477430
10181,9.269738
10182,12.156008
10183,11.560536
10184,4.974889
10185,11.522811
10186,12.870635
10187,8.544320
10188,5.295321
10189,7.899339
10190,7.234123
10191,8.624922
10192,13.852805
10193,11.260363
10194,11.695496
10195,5.866726
10196,2.659080
10197,14.982114
10198,3.468996
10199,10.405747
10200,13.800591
10201,11.536430
10202,8.259643
10203,9.871295
10204,18.815026
10205,12.097842
10206,10.722542
10207,8.889018
10208,13.087888
10209,1.916918
10210,8.582755
10211,4.772881
10212,15.479363
10213,12.493137
10214,5.911239
10215,10.391700
10216,9.828471
10217,10.990075
10218,13.206097
10219,13.657388
10220,12.798853
10221,10.298442
10222,9.442329
10223,10.690707
10224,13.280612
10225,5.497833
10226,8.031641
10227,17.317440
10228,8.606551
10229,8.784832
10230,13.191037
10231,8.328891
10232,11.410799
10233,13.329800
10234,5.172623
10235,6.617724
10236,16.794748
10237,10.680908
10238,8.489510
10239,12.401453
10240,2.098006
10241,10.432185
10242,7.572114
10243,6.769427
10244,10.695459
10245,5.410505
10246,15.587915
10247,11.888280
10248,7.351982
10249,9.500784
10250,10.200397
10251,6.970066
10252,4.979879
10253,10.395610
10254,10.831012
10255,13.679025
10256,9.199749
10257,14.308333
10258,10.578567
10259,10.946477
10260,-0.648439
10261,11.038355
10262,9.711880
10263,7.361532
10264,10.995736
10265,3.755871
10266,12.474279
10267,9.935184
10268,20.782059
10269,6.432955
10270,11.137582
10271,13.528373
10272,12.925476
10273,9.402885
10274,11.151513
10275,8.047066
10276,22.569778
10277,8.489932
10278,-3.908788
10279,1.986252
10280,12.294623
10281,9.411746
10282,11.054629
10283,9.828229
10284,8.292929
10285,9.547040
10286,11.088116
10287,7.874190
10288,11.804030
10289,11.226113
10290,7.180684
10291,4.420254
10292,16.419634
10293,0.246433
10294,10.552720
10295,10.530935
10296,9.972324
10297,10.645104
10298,11.386106
10299,13.581511
10300,10.525891
10301,11.028778
10302,6.475645
10303,8.442209
10304,6.377151
10305,9.405439
10306,8.330528
10307,6.289181
10308,12.092371
10309,12.961571
10310,8.712528
10311,9.924137
10312,8.713599
10313,15.984414
10314,14.248633
10315,11.067165
10316,7.173767
10317,9.912853
10318,9.895202
10319,9.010851
10320,7.606020
10321,7.583649
10322,8.800836
10323,11.331202
10324,3.638794
10325,2.297989
10326,11.047404
10327,6.709732
10328,11.424510
10329,10.981752
10330,13.725621
10331,7.023619
10332,14.534120
10333,7.830929
10334,16.812687
10335,7.767729
10336,9.175613
10337,10.335446
10338,16.688554
10339,10.305448
10340,11.013195
10341,10.117350
10342,9.208492
10343,9.893282
10344,14.360737
10345,6.036520
10346,9.102300
10347,8.418423
10348,8.551831
10349,12.473621
10350,4.011860
10351,9.597146
10352,14.665943
10353,4.398644
10354,8.653944
10355,8.989433
10356,9.941338
10357,8.601097
10358,6.201143
10359,9.501596
10360,6.013097
10361,11.063498
10362,11.327879
10363,10.183734
10364,13.194868
10365,12.767394
10366,13.552489
10367,12.457261
10368,11.078258
10369,16.876893
10370,1.665418
10371,9.891519
10372,1.331292
10373,12.175141
10374,11.555595
10375,8.144638
10376,10.397792
10377,15.847039
10378,14.654371
10379,7.607108
10380,10.833240
10381,4.611790
10382,11.920932
10383,7.892173
10384,11.702924
10385,11.787634
10386,9.017298
10387,4.687863
10388,9.891446
10389,15.755571
10390,13.482939
10391,7.299268
10392,13.871256
10393,10.690789
10394,9.339126
10395,10.671737
10396,7.015328
10397,8.506714
10398,-2.387593
10399,7.780006
10400,12.495645
10401,6.254013
10402,6.271048
10403,11.214919
10404,11.113331
10405,11.679819
10406,10.807129
10407,11.206910
10408,11.578937
10409,16.907038
10410,8.173355
10411,10.620669
10412,15.874035
10413,6.526794
10414,-0.586619
10415,12.217625
10416,7.494959
10417,12.856146
10418,13.983896
10419,11.881539
10420,11.916738
10421,12.862759
10422,11.475894
10423,9.965586
10424,8.684840
10425,10.691947
10426,4.864327
10427,16.315740
10428,10.482289
10429,5.332454
10430,15.367233
10431,6.385183
10432,7.886466
10433,15.941136
10434,9.271011
10435,11.582663
10436,9.264711
10437,8.315347
10438,12.663413
10439,17.225370
10440,9.883604
10441,10.115831
10442,7.496301
10443,15.425670
10444,5.525720
10445,9.758124
10446,14.577941
10447,12.539251
10448,11.030857
10449,12.162864
10450,6.820737
10451,9.776090
10452,10.826927
10453,11.923623
10454,10.210928
10455,13.770006
10456,6.578048
10457,7.106995
10458,6.501388
10459,15.449185
10460,10.863075
10461,14.140547
10462,8.340639
10463,2.725269
10464,9.404572
10465,10.586942
10466,15.068011
10467,9.048844
10468,7.790538
10469,8.729350
10470,12.862458
10471,10.900424
10472,10.887329
10473,10.024239
10474,8.511873
10475,15.496745
10476,6.316726
10477,9.447620
10478,12.456298
10479,15.938053
10480,9.390912
10481,10.401350
10482,15.568141
10483,6.344508
10484,9.121600
10485,9.193662
10486,11.354470
10487,10.971807
10488,10.585154
10489,10.184022
10490,11.060181
10491,10.117213
10492,16.437118
10493,5.977366
10494,1.593744
10495,4.228494
10496,11.751711
10497,9.514875
10498,12.484257
10499,9.555156
10500,13.572325
10501,12.624709
10502,5.903092
10503,11.584871
10504,10.889686
10505,10.633917
10506,7.517173
10507,9.361356
10508,10.266109
10509,7.690185
10510,9.944776
10511,13.616491
10512,8.324489
10513,14.096824
10514,13.182778
10515,1.017897
10516,6.555189
10517,0.301181
10518,10.230098
10519,7.837959
10520,10.484364
10521,8.726608
10522,9.661376
10523,3.801692
10524,11.501703
10525,16.142887
10526,0.396507
10527,7.771697
10528,10.796498
10529,17.006990
10530,11.648144
10531,11.452960
10532,14.104521
10533,9.596558
10534,12.375043
10535,10.713014
10536,12.006225
10537,5.735606
10538,9.457544
10539,5.355140
10540,12.437506
10541,10.226821
10542,10.794658
10543,9.392842
10544,10.345671
10545,6.685151
10546,11.327354
10547,12.801803
10548,8.377644
10549,9.066853
10550,8.328500
10551,10.995514
10552,13.465543
10553,10.970238
10554,8.989164
10555,6.692673
10556,6.867835
10557,14.636367
10558,16.450404
10559,8.032445
10560,6.193692
10561,12.177534
10562,7.206104
10563,15.682965
10564,11.954827
10565,12.543507
10566,12.969141
10567,13.031161
10568,11.796025
10569,14.866253
10570,8.210068
10571,11.169489
10572,8.967114
10573,8.820655
10574,12.955301
10575,12.197283
10576,11.544099
10577,16.589262
10578,7.525970
10579,6.434714
10580,17.008433
10581,7.478503
10582,7.668315
10583,10.272976
10584,8.410392
10585,12.295109
10586,12.379086
10587,6.706604
10588,10.061594
10589,7.763056
10590,3.917051
10591,9.018383
10592,9.670933
10593,11.357742
10594,12.873609
10595,14.504070
10596,9.915864
10597,6.825266
10598,11.047853
10599,9.348346
10600,9.727142
10601,14.033152
10602,10.761119
10603,11.028730
10604,9.841245
10605,12.439384
10606,3.528274
10607,7.336005
10608,6.490146
10609,11.021177
10610,8.537377
10611,9.514175
10612,5.974815
10613,12.819980
10614,7.260509
10615,3.056138
10616,11.968601
10617,8.675984
10618,12.763896
10619,10.567585
10620,11.203047
10621,8.197521
10622,5.766770
10623,7.871231
10624,4.295700
10625,12.388284
10626,11.534394
10627,8.775263
10628,7.608631
10629,1.780187
10630,5.780067
10631,9.483834
10632,11.719512
10633,9.180566
10634,19.204367
10635,13.533930
10636,-0.071016
10637,12.462518
10638,10.232895
10639,8.376012
10640,4.525467
10641,9.474134
10642,9.960786
10643,10.055014
10644,12.208505
10645,3.825293
10646,7.510164
10647,15.483566
10648,5.555906
10649,13.015419
10650,11.540150
10651,12.822148
10652,11.764360
10653,4.989185
10654,5.085324
10655,12.874195
10656,10.282996
10657,10.702351
10658,8.189947
10659,14.324341
10660,-2.938411
10661,15.130774
10662,9.371084
10663,8.947883
10664,11.528826
10665,8.708253
10666,8.604968
10667,6.578516
10668,9.528103
10669,13.652607
10670,12.663024
10671,9.194286
10672,7.111295
10673,9.137213
10674,9.423773
10675,3.293433
10676,10.017605
10677,7.351144
10678,7.931290
10679,9.000088
10680,8.995142
10681,11.577098
10682,18.064458
10683,10.519489
10684,9.899380
10685,8.959432
10686,10.684774
10687,12.826207
10688,8.969757
10689,-3.147546
10690,14.643508
10691,6.221608
10692,12.407780
10693,8.483895
10694,14.425032
10695,15.099071
10696,8.829284
10697,8.952228
10698,11.046401
10699,7.235870
10700,11.611333
10701,13.214111
10702,8.684219
10703,13.179115
10704,12.823596
10705,9.781395
10706,13.225810
10707,10.113571
10708,11.017632
10709,8.661794
10710,11.947079
10711,7.537294
10712,11.457414
10713,11.745496
10714,6.330500
10715,5.859964
10716,9.836455
10717,8.508294
10718,10.919186
10719,24.308562
10720,6.046310
10721,11.584309
10722,4.417708
10723,12.109674
10724,11.064518
10725,14.175503
10726,17.551923
10727,8.423356
10728,10.348566
10729,14.741499
10730,9.087959
10731,16.562725
10732,13.814381
10733,15.806115
10734,6.749479
10735,11.751976
10736,8.443563
10737,8.722793
10738,9.374285
10739,8.225278
10740,10.787179
10741,5.084087
10742,9.175494
10743,14.198171
10744,12.342850
10745,10.793891
10746,8.518776
10747,11.411368
10748,7.759270
10749,11.171986
10750,11.899865
10751,11.073178
10752,15.493451
10753,6.864524
10754,10.564981
10755,9.471924
10756,15.789940
10757,8.074737
10758,10.734657
10759,10.719265
10760,8.435074
10761,6.296111
10762,4.809864
10763,10.223582
10764,14.744267
10765,10.983077
10766,13.650696
10767,8.568962
10768,9.877053
10769,16.210781
10770,4.297770
10771,7.650550
10772,12.577589
10773,-2.591320
10774,11.243514
10775,11.369549
10776,12.253198
10777,9.644233
10778,9.927049
10779,-1.729107
10780,14.188686
10781,9.769607
10782,7.471549
10783,11.504156
10784,13.883739
10785,5.504226
10786,11.632740
10787,9.102786
10788,8.992548
10789,-2.605558
10790,10.237625
10791,15.493783
10792,4.960355
10793,14.355293
10794,16.177651
10795,8.963057
10796,14.954452
10797,2.344852
10798,10.956554
10799,8.011201
10800,8.276503
10801,14.615621
10802,10.847173
10803,8.515094
10804,9.303121
10805,9.328482
10806,1.828475
10807,-1.672798
10808,9.759890
10809,13.538241
10810,10.553892
10811,6.649993
10812,10.481590
10813,14.402181
10814,11.381115
10815,7.695759
10816,10.428817
10817,9.356335
10818,3.930656
10819,10.157899
10820,12.852109
10821,11.072604
10822,-0.228089
10823,8.209042
10824,14.464309
10825,8.106961
10826,11.006586
10827,9.922398
10828,10.489873
10829,12.369186
10830,11.512177
10831,13.194163
10832,11.121207
10833,8.552668
10834,9.048580
10835,12.325526
10836,8.736780
10837,16.728046
10838,5.529100
10839,5.492807
10840,8.913494
10841,11.315549
10842,10.467662
10843,10.747025
10844,12.898623
10845,10.388928
10846,13.384546
10847,14.102561
10848,13.887296
10849,7.358818
10850,11.999198
10851,14.123641
10852,9.290045
10853,13.467368
10854,15.558977
10855,12.246552
10856,19.779513
10857,12.029514
10858,9.948236
10859,10.386788
10860,3.780760
10861,7.437056
10862,7.031094
10863,10.185045
10864,9.165590
10865,8.170028
10866,8.260582
10867,7.024406
10868,13.519088
10869,9.106687
10870,11.624492
10871,8.039336
10872,8.139043
10873,10.881629
10874,10.588416
10875,7.533709
10876,10.905061
10877,8.430809
10878,13.128989
10879,8.579795
10880,11.286255
10881,3.758945
10882,12.103832
10883,9.263916
10884,18.195839
10885,2.841663
10886,11.353239
10887,8.526086
10888,2.688164
10889,10.603151
10890,11.750907
10891,8.903088
10892,8.783280
10893,11.122897
10894,11.577907
10895,9.443083
10896,11.135542
10897,-5.418596
10898,11.580241
10899,11.679833
10900,11.181511
10901,11.610409
10902,15.872547
10903,6.872757
10904,10.676055
10905,13.791648
10906,9.054347
10907,9.789908
10908,10.204736
10909,8.742670
10910,9.469610
10911,12.245505
10912,5.792931
10913,9.488427
10914,13.507478
10915,11.141322
10916,10.790442
10917,8.956349
10918,12.142858
10919,9.975459
10920,18.394760
10921,9.454390
10922,2.580339
10923,10.958013
10924,15.032935
10925,14.059998
10926,15.214845
10927,6.404822
10928,10.522202
10929,10.661106
10930,14.373792
10931,11.763995
10932,7.630350
10933,8.080988
10934,8.325463
10935,12.447649
10936,15.759761
10937,8.690475
10938,8.081246
10939,10.243384
10940,13.143268
10941,10.616795
10942,6.487298
10943,14.487803
10944,11.740661
10945,9.620650
10946,12.195810
10947,6.897820
10948,11.231850
10949,10.726462
10950,15.908110
10951,11.945240
10952,14.166412
10953,14.556404
10954,7.287984
10955,13.170678
10956,10.788102
10957,8.424363
10958,9.380973
10959,10.054771
10960,18.210833
10961,5.795824
10962,14.078525
10963,9.333408
10964,12.700990
10965,10.727567
10966,12.995231
10967,16.780301
10968,9.550251
10969,10.404321
10970,7.421519
10971,8.356982
10972,13.030299
10973,6.905391
10974,8.825133
10975,13.760218
10976,15.250237
10977,8.646257
10978,13.663563
10979,3.925299
10980,8.980712
10981,8.385426
10982,5.148228
10983,5.937997
10984,12.563713
10985,9.328861
10986,7.064871
10987,9.740397
10988,6.136309
10989,14.032414
10990,9.763929
10991,5.447970
10992,12.538157
10993,12.281791
10994,10.382803
10995,12.436542
10996,1.388920
10997,11.681920
10998,4.561751
10999,12.277095
11000,13.003417
11001,7.316201
11002,7.957414
11003,7.701556
11004,6.744084
11005,16.920179
11006,11.250139
11007,7.460961
11008,9.250205
11009,9.316661
11010,11.910291
11011,4.898557
11012,7.300997
11013,5.229194
11014,10.597433
11015,12.532187
11016,8.594342
11017,5.859017
11018,-6.421114
11019,9.810728
11020,12.549803
11021,11.959780
11022,8.893665
11023,9.045193
11024,-1.348768
11025,19.661137
11026,12.248198
11027,15.822871
11028,6.063791
11029,9.754300
11030,13.201065
11031,7.794825
11032,13.429742
11033,9.522584
11034,9.702569
11035,12.568948
11036,3.442496
11037,10.248445
11038,8.096999
11039,13.070473
11040,10.606842
11041,6.792816
11042,10.738500
11043,14.018074
11044,11.015356
11045,9.686241
11046,12.289498
11047,-2.737504
11048,10.856742
11049,9.443693
11050,13.649786
11051,7.934665
11052,9.914109
11053,10.270736
11054,10.032321
11055,13.281026
11056,9.625019
11057,10.825126
11058,9.311949
11059,8.353855
11060,9.191996
11061,17.321306
11062,8.733059
11063,12.025855
11064,11.686549
11065,9.403798
11066,10.072012
11067,11.628975
11068,11.428948
11069,-1.206910
11070,11.101249
11071,8.818030
11072,11.819603
11073,7.690344
11074,8.343570
11075,11.151929
11076,3.505621
11077,7.639182
11078,9.051084
11079,7.174714
11080,9.590085
11081,6.824399
11082,12.847522
11083,9.623335
11084,11.359611
11085,12.035156
11086,9.476369
11087,6.577999
11088,7.067408
11089,10.131968
11090,11.095865
11091,11.693090
11092,11.070514
11093,8.467658
11094,10.922906
11095,8.048307
11096,9.954904
11097,11.360188
11098,7.089408
11099,13.632215
11100,5.973770
11101,11.358780
11102,9.138847
11103,16.730512
11104,10.549759
11105,-0.304055
11106,14.742197
11107,9.141086
11108,9.375305
11109,-4.351653
11110,10.091343
11111,8.107316
11112,7.027707
11113,12.527255
11114,1.878428
11115,8.794179
11116,5.604010
11117,15.427124
11118,12.097872
11119,18.617687
11120,0.235658
11121,10.980845
11122,8.153945
11123,14.979564
11124,4.896541
11125,8.653476
11126,10.991335
11127,5.900736
11128,10.857123
11129,7.955704
11130,4.133140
11131,10.129066
11132,10.565505
11133,9.379581
11134,12.546238
11135,6.332279
11136,-0.390988
11137,7.207986
11138,8.221234
11139,0.010107
11140,12.075333
11141,8.899043
11142,9.320046
11143,7.024210
11144,12.100824
11145,6.975495
11146,8.254001
11147,6.349205
11148,9.109835
11149,11.785069
11150,6.108133
11151,8.201565
11152,4.258931
11153,12.788909
11154,5.942023
11155,6.959133
11156,9.895909
11157,5.182290
11158,11.790500
11159,-4.843427
11160,3.294241
11161,7.122333
11162,6.302705
11163,6.958891
11164,8.616145
11165,11.318151
11166,10.821852
11167,13.931026
11168,12.797327
11169,10.846738
11170,5.401000
11171,11.799410
11172,7.826860
11173,5.645145
11174,13.896137
11175,10.277233
11176,18.709820
11177,8.243067
11178,8.807120
11179,14.030637
11180,11.173335
11181,-4.352190
11182,13.551002
11183,12.341041
11184,7.814025
11185,8.155868
11186,12.160063
11187,10.144642
11188,11.583475
11189,10.176337
11190,13.961341
11191,7.811751
11192,12.574154
11193,15.408610
11194,4.562531
11195,9.659619
11196,10.159777
11197,8.572584
11198,10.767282
11199,9.925841
11200,10.873899
11201,3.705066
11202,9.819782
11203,8.889980
11204,7.810345
11205,13.683075
11206,14.614961
11207,10.213127
11208,8.834174
11209,12.335861
11210,8.192897
11211,18.545409
11212,13.293366
11213,18.591793
11214,15.024901
11215,9.941173
11216,13.259993
11217,2.954996
11218,3.837277
11219,12.811459
11220,9.966805
11221,8.361956
11222,9.893169
11223,16.891660
11224,9.440828
11225,6.076793
11226,10.936276
11227,13.307092
11228,11.280623
11229,14.126512
11230,6.916401
11231,10.969545
11232,12.620230
11233,12.404410
11234,7.750062
11235,13.221328
11236,7.515021
11237,3.487768
11238,5.186924
11239,12.999360
11240,12.140682
11241,12.792972
11242,8.470397
11243,7.253996
11244,7.157162
11245,8.423192
11246,7.260719
11247,3.527218
11248,9.738536
11249,8.700537
11250,8.170197
11251,15.850837
11252,10.969354
11253,7.256298
11254,14.085027
11255,4.802464
11256,10.369673
11257,6.803445
11258,7.249953
11259,5.162536
11260,11.681603
11261,9.049243
11262,10.508591
11263,13.825844
11264,13.833444
11265,10.886795
11266,14.225159
11267,11.613584
11268,7.075011
11269,13.360340
11270,5.177085
11271,11.841507
11272,11.881769
11273,14.541192
11274,8.852664
11275,7.051824
11276,8.428532
11277,10.157066
11278,2.918156
11279,12.711987
11280,9.442890
11281,3.545058
11282,10.533263
11283,-2.823103
11284,6.577916
11285,11.800816
11286,8.671886
11287,11.582402
11288,5.854609
11289,16.541520
11290,12.035411
11291,15.199491
11292,8.037695
11293,8.163933
11294,13.142928
11295,9.470146
11296,15.867949
11297,9.712891
11298,3.700186
11299,9.584869
11300,7.705704
11301,11.000641
11302,-5.293636
11303,10.355544
11304,11.664649
11305,7.787694
11306,9.483604
11307,7.212220
11308,10.734248
11309,16.604973
11310,7.466331
11311,10.536269
11312,12.594257
11313,8.156204
11314,10.374998
11315,15.208012
11316,11.998093
11317,15.806804
11318,7.418885
11319,10.552496
11320,0.226294
11321,7.945288
11322,9.138638
11323,11.098888
11324,10.956920
11325,7.572957
11326,4.966167
11327,9.819860
11328,12.614146
11329,7.341933
11330,11.306820
11331,13.588254
11332,7.308131
11333,6.597388
11334,1.656199
11335,6.279732
11336,15.140029
11337,9.217049
11338,13.125363
11339,10.228181
11340,14.309376
11341,7.085020
11342,11.978712
11343,7.057824
11344,11.379385
11345,10.836876
11346,8.996804
11347,9.278834
11348,8.875473
11349,8.414800
11350,12.963648
11351,7.411089
11352,9.207552
11353,6.648405
11354,8.438008
11355,11.339053
11356,10.028366
11357,11.186087
11358,8.677314
11359,12.541551
11360,15.502460
11361,6.029594
11362,12.399854
11363,16.134838
11364,8.295519
11365,11.841162
11366,7.681985
11367,12.853980
11368,12.808765
11369,13.980578
11370,11.334612
11371,7.472066
11372,8.323599
11373,10.324587
11374,10.109296
11375,10.171184
11376,0.855135
11377,10.069735
11378,10.941361
11379,9.848728
11380,11.582905
11381,13.497255
11382,9.928102
11383,12.006346
11384,6.760799
11385,11.543106
11386,-3.321465
11387,9.296685
11388,8.892808
11389,10.303626
11390,9.889816
11391,12.259685
11392,4.338196
11393,7.423678
11394,10.202117
11395,12.058539
11396,9.755674
11397,14.450082
11398,15.555853
11399,10.362176
11400,12.989098
11401,12.510638
11402,16.680656
11403,6.714111
11404,11.998043
11405,9.867071
11406,14.328303
11407,6.484960
11408,10.026712
11409,1.611727
11410,4.982305
11411,10.142654
11412,8.862271
11413,13.507739
11414,3.490738
11415,10.369686
11416,12.214723
11417,11.155092
11418,7.630883
11419,6.103535
11420,9.101117
11421,7.593837
11422,11.373395
11423,7.146815
11424,14.418009
11425,11.345248
11426,7.620948
11427,7.298757
11428,9.141014
11429,9.079021
11430,8.998867
11431,6.773550
11432,8.045156
11433,9.589905
11434,6.052069
11435,7.159850
11436,7.972884
11437,11.711930
11438,10.235429
11439,10.323456
11440,9.884146
11441,11.997950
11442,13.736904
11443,19.839474
11444,10.185833
11445,11.528610
11446,6.016494
11447,6.739821
11448,8.911868
11449,8.924863
11450,11.976270
11451,17.858469
11452,12.205138
11453,9.921461
11454,10.634000
11455,8.036284
11456,0.822067
11457,8.353825
11458,6.163075
11459,4.637839
11460,10.693612
11461,9.147057
11462,6.868811
11463,5.543205
11464,11.285875
11465,14.896488
11466,11.784432
11467,9.238377
11468,19.487571
11469,12.668463
11470,15.648012
11471,5.704143
11472,8.276451
11473,12.103403
11474,8.935981
11475,16.216452
11476,10.177815
11477,4.986074
11478,11.307679
11479,6.394058
11480,12.172496
11481,10.117461
11482,9.711885
11483,7.872086
11484,6.868035
11485,3.706097
11486,5.238973
11487,11.722684
11488,12.521790
11489,12.731296
11490,8.494807
11491,5.870783
11492,13.119142
11493,15.207685
